model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
MC Dropout 30% (15),p08_01,0.9324983358383179,0.0005926340818405151,32.27213376261893,0.015046131797134876,0.9316917379697164,32.19095223906137,0.0006038163516980906,0.015176403522491454,0.002282992471009493,0.003343986812978983,0.1474729397486005,0.6758021712303162,0.53708815574646,0.008949175
MC Dropout 30% (15),p10_01,0.9286770820617676,0.0005236598663032055,32.80950709487777,0.015344944782555103,0.9281401435534159,32.76088658738413,0.00052955534386759,0.015425523991386096,0.0018377779051661491,0.002428055042400956,0.1943495768654278,0.6021936535835266,0.4459587335586548,0.007203956
MC Dropout 30% (15),p14_01,0.9650136828422546,0.00019782697199843824,37.037144964015575,0.009515097364783287,0.9644268234570821,36.94750844417106,0.00020195247392014912,0.00960235862682263,0.001542715821415186,0.002031127456575632,0.21587514845644326,0.5395486354827881,0.4570520222187042,0.0060473434
MC Dropout 30% (15),p14_02,0.9504343271255493,0.000313885131618008,35.0322925584882,0.011247426271438599,0.9497380733489991,34.959278574976416,0.0003192070405930281,0.0113447987784942,0.0017652248498052359,0.002306923735886812,0.230778729885252,0.5951505303382874,0.4994671046733856,0.006919544
MC Dropout 30% (15),p15_01,0.9425056576728821,0.00037561607314273715,34.252558319335,0.012617761269211769,0.9418382048606873,34.18368395647771,0.00038162045336018007,0.012711431396504243,0.0018264476675540209,0.0024503811728209257,0.20675362593001453,0.6276757717132568,0.48770323395729065,0.0071595414
MC Dropout 30% (15),p20_01,0.9358826875686646,0.00046517717419192195,33.32381603844068,0.014128373935818672,0.9351822972297669,33.25883247633898,0.00047219002347749967,0.014230149549742539,0.002006322145462036,0.002648176159709692,0.21404777107331863,0.5968550443649292,0.4838688373565674,0.007864647
MC Dropout 30% (15),p24_01,0.9574762582778931,0.00030985730700194836,35.08838257935447,0.010959049686789513,0.9555015365282694,34.83678011769249,0.00032833895723645884,0.011241735331714154,0.003042178926989436,0.0042990269139409065,0.16685437394722588,0.6519695520401001,0.5672298669815063,0.011925123
MC Dropout 30% (15),p24_02,0.9547713994979858,0.0003274707414675504,34.848274968533666,0.011358743533492088,0.9531290213267009,34.65561896957868,0.0003423247719183564,0.011585688777267933,0.002765600336715579,0.0038540924433618784,0.17399378302357468,0.6253014802932739,0.5606465935707092,0.01084096
MC Dropout 30% (15),p24_03,0.9325224161148071,0.0007060097414068878,31.511893065826573,0.015062841586768627,0.9294609824816386,31.2942398566339,0.0007422952253061037,0.015440552433331808,0.004131905734539032,0.006023742258548737,0.12740914654825838,0.6738929152488708,0.6057532429695129,0.016196776
MC Dropout 30% (15),p24_04,0.9231129884719849,0.0008414961630478501,30.749478599269505,0.016574885696172714,0.9201884905497233,30.575837588527364,0.0008758230678116281,0.01691072297592958,0.004113804083317518,0.005858915857970715,0.09323148844013722,0.6844705939292908,0.6097095608711243,0.016125858
