model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
MC Dropout 15% (02),p08_01,0.8587322235107422,0.002641429891809821,25.781609117626534,0.03771311789751053,0.8568216264247894,25.707922447811626,0.002686629886738956,0.03805377706885338,0.005018956493586302,0.006723100319504738,0.5242207464725431,0.19324183464050293,0.16849930584430695,0.019673951
MC Dropout 15% (02),p08_02,0.8550624251365662,0.00221298448741436,26.550216303809005,0.03478280082345009,0.8534761667251587,26.482831297781328,0.002247591153718531,0.035056864842772484,0.004332925193011761,0.005882739555090666,0.4477028122170909,0.23532436788082123,0.1843203604221344,0.016984746
MC Dropout 15% (02),p14_01,0.9504589438438416,0.0004526617412921041,33.44226210271419,0.014005489647388458,0.948786199092865,33.24863456352787,0.0004733000823762268,0.014305248856544495,0.0029022786766290665,0.0045429435558617115,0.292844384273301,0.5564257502555847,0.355059415102005,0.011376725
MC Dropout 15% (02),p14_02,0.9293895959854126,0.0006577986059710383,31.819070512238824,0.017513392493128777,0.9273965060710907,31.659122514098918,0.0006824780139140785,0.017823830246925354,0.0033085960894823074,0.004967839922755957,0.32437600535813116,0.49243515729904175,0.31447502970695496,0.012969467
MC Dropout 15% (02),p14_03,0.9441040754318237,0.00048484696890227497,33.14395315106175,0.014454242773354053,0.942564070224762,32.98080531632466,0.0005034100613556802,0.014716352336108685,0.0027523196768015623,0.0043084933422505856,0.30986115346845866,0.5375145673751831,0.3519744873046875,0.010788903
MC Dropout 15% (02),p23_01,0.9256725311279297,0.0007958836504258215,30.99150416774046,0.018878275528550148,0.9240503907203674,30.859226681269938,0.0008204976329579949,0.019164860248565674,0.0032518210355192423,0.004961243364959955,0.3387534213376726,0.5160572528839111,0.3312268555164337,0.012746904
MC Dropout 15% (02),p23_02,0.9217484593391418,0.0011272883275523782,29.479649898545883,0.02205849252641201,0.9200532734394073,29.372014333512205,0.0011555782402865589,0.02234197873622179,0.00351208308711648,0.005318833515048027,0.3087208084659106,0.5199445486068726,0.3415292501449585,0.013767108
MC Dropout 15% (02),p06_01,0.8797404170036316,0.0017434707842767239,27.585853257951527,0.030866485089063644,0.8781804740428925,27.506059873711706,0.0017757998430170119,0.03115167375653982,0.004181219730526209,0.005685865879058838,0.49196354361632616,0.175073504447937,0.18703147768974304,0.016390068
MC Dropout 15% (02),p06_02,0.9042196273803711,0.0011894737835973501,29.24645125517826,0.025972329080104828,0.9024576544761658,29.142362644847854,0.0012183276703581214,0.026278064586222172,0.003966414835304022,0.005371569190174341,0.5189639643294809,0.13723161816596985,0.15499429404735565,0.015548061
MC Dropout 15% (02),p16_01,0.9374739527702332,0.0005297462339513004,32.75932122073482,0.017064737156033516,0.9360758364200592,32.63668060311888,0.0005449190211948007,0.01729592029005289,0.002778584137558937,0.0038952261675149202,0.45800574678669537,0.23150113224983215,0.19313648343086243,0.010891854
MC Dropout 15% (02),p18_01,0.9371525645256042,0.0005834281910210848,32.340125897684544,0.015448831021785736,0.9355963170528412,32.186181443357356,0.0006044800393283367,0.015728481113910675,0.002925839042291045,0.004588231910020113,0.28404302624282396,0.5731122493743896,0.3553531765937805,0.011469089
MC Dropout 15% (02),p22_01,0.8978887796401978,0.0012246149126440287,29.120004562839384,0.024901967495679855,0.8962714672088623,29.032999388843784,0.0012493961839936674,0.0251489644870162,0.003494257340207696,0.00497808400541544,0.3737282110999681,0.37298181653022766,0.2550315856933594,0.0136972405
MC Dropout 15% (02),p26_01,0.9200820922851562,0.000935673073399812,30.288758683773572,0.019817929714918137,0.9184393882751465,30.156655198186247,0.0009645717218518257,0.020135297439992428,0.003462456865236163,0.00537574477493763,0.3035855529273639,0.5554072260856628,0.3183978796005249,0.013572576
MC Dropout 15% (02),p26_02,0.9257045388221741,0.0006190357380546629,32.082842776488604,0.018289674073457718,0.9240334033966064,31.95091943174318,0.0006381284620147198,0.01855581533163786,0.003083354327827692,0.004369524773210287,0.4347388360332414,0.2792563736438751,0.21079154312610626,0.012086525
MC Dropout 15% (02),p26_03,0.8882933855056763,0.0011972396168857813,29.21818920707375,0.02480228804051876,0.885759711265564,29.08282471228272,0.0012351456098258495,0.025181863456964493,0.004316306672990322,0.006156789138913155,0.4262346014133811,0.3037577271461487,0.24481169879436493,0.016919618
MC Dropout 15% (02),p27_01,0.8992685079574585,0.0014897198416292667,28.26895397812266,0.025266844779253006,0.8965936005115509,28.122459933040602,0.0015408280305564404,0.025696609169244766,0.004702506586909294,0.007148994132876396,0.278134267145571,0.5758029818534851,0.35611701011657715,0.018433489
MC Dropout 15% (02),p27_02,0.9037576913833618,0.0015033534727990627,28.229388948371014,0.025238031521439552,0.901570200920105,28.119092309219475,0.0015420239069499075,0.02555924654006958,0.004024978261440992,0.006218563765287399,0.2748880826054048,0.5917870402336121,0.35755231976509094,0.015777629
MC Dropout 15% (02),p27_03,0.9123446345329285,0.0009157563326880336,30.382200693961945,0.02103194035589695,0.9104737639427185,30.263920532034774,0.0009410406346432865,0.021309134550392628,0.0034173880703747272,0.00502834701910615,0.35377579417250726,0.44815194606781006,0.29230648279190063,0.013395919
MC Dropout 15% (02),p27_04,0.8978884220123291,0.0012052711099386215,29.189152532491704,0.02291850373148918,0.8959667980670929,29.081530797761662,0.0012355135986581445,0.023205901496112347,0.0035944203846156597,0.005499322898685932,0.3232456466121909,0.5420342683792114,0.32587504386901855,0.014089871
